interview__key,interview__id,land_parcels__id,i01_3,i02__0,i02__1,i02__2,i02__3,i02__4,i02__5,i02__6,i02__7,i03,i04,i05,i06,i07__1,i07__2,i07__3,i07__4,i07__5,i07__6,i07__7,i07__8,i07__9,i07__10,i07__11,i07__96,i08,i09,i10,i11,i12,i13
43-74-77-52,db476952da2c40b1ac32a72cd0137bfe,1,Allocated By  Non Relative,1.0,,,,,,,,West Pokot,Community land,Freehold,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Don't Know,,Don't Know,,Don’t Know,
63-76-11-44,b6eee6467eba48399fcc952560e39454,1,Inherited,1.0,,,,,,,,West Pokot,Community land,Freehold,Don't Know,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Don't Know,,Yes,,Don’t Know,
53-23-97-59,62e7a42459ef427a987529f55ce3c26c,1,Inherited,1.0,2.0,,,,,,,West Pokot,Community land,Freehold,None,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
25-57-65-21,2dbf053981f24e3080b51ce69ae6cc4d,1,Inherited,1.0,,,,,,,,Nyandarua,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
25-57-65-21,2dbf053981f24e3080b51ce69ae6cc4d,2,Purchased,1.0,,,,,,,,Nyandarua,Private,Freehold,Title deed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
63-87-33-10,0837aa84e66c4f87bb63141844dc134a,1,Inherited,1.0,,,,,,,,West Pokot,Community land,Freehold,None,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Don’t Know,
10-53-82-13,0ed98c6ed91546d390fd11f53b9683cf,1,Allocated By  Non Relative,1.0,2.0,,,,,,,West Pokot,Community land,Freehold,Don't Know,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Don't Know,,Yes,,Not at all Likely,
10-47-31-07,5aa91af45f0c489d820410c1de3309cf,1,Purchased,1.0,,,,,,,,Nyandarua,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
39-04-50-24,5ba73f7d6bdd4556bd5f30ed9c2725c6,1,Purchased,1.0,,,,,,,,Embu,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
16-78-29-10,752c2c42403544bd8f1fcca8aba9a694,1,Inherited,2.0,,,,,,,,West Pokot,Community land,Customary,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Customary Leader,No,Customary Leader,Not at all Likely,
66-01-93-59,b146a2af30c940f797c12751d94701d7,1,Allocated By  Non Relative,1.0,2.0,,,,,,,West Pokot,Community land,Freehold,Don't Know,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Don't Know,,Yes,,Moderately Likely,"Government pronouncement (e.g., compulsory acquisition etc.)"
81-86-43-21,c167f38297804eb2b234da47c90d183b,1,Inherited,1.0,2.0,,,,,,,West Pokot,Community land,Freehold,None,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Slightly Likely,"Corruption in land administration system (e.g., forgery of documents etc.)"
60-55-75-78,1b7ea3fdb4974377b27efb5650ce80d0,1,Inherited,2.0,,,,,,,,Tana River,Community land,Customary,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
60-55-75-78,1b7ea3fdb4974377b27efb5650ce80d0,2,Allocated By Family Member,2.0,,,,,,,,Tana River,Public Land,Freehold,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
11-99-95-86,8eee81a5d5694c9dbdd3e90dba9ce590,1,Inherited,1.0,2.0,,,,,,,Tana River,Community land,Customary,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
74-66-08-45,9df2c686399f4aea835e11b70f7a8f82,1,Inherited,1.0,,,,,,,,Nakuru,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
97-79-12-48,070a2633e1414a91b24628bbbd5abd14,1,Purchased,1.0,,,,,,,,Kiambu,Private,Freehold,Title deed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
54-65-00-06,1cffcf87739947c99726c543cf546296,1,Inherited,1.0,,,,,,,,Taita-Taveta,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
77-87-12-88,4817c1676c49418d96e1430e8397c635,1,Purchased,1.0,,,,,,,,Laikipia,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
77-87-12-88,4817c1676c49418d96e1430e8397c635,2,Purchased,1.0,2.0,,,,,,,Nyandarua,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
98-75-10-41,4c9a815b254c4fc08b723f409b6b0eb3,1,Purchased,1.0,,,,,,,,Laikipia,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
98-75-10-41,4c9a815b254c4fc08b723f409b6b0eb3,2,Rented In Long-Term (&gt; 3 Years),1.0,,,,,,,,Laikipia,Private,Freehold,Short term lease,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Very Likely,Community/ other conflicts
98-75-10-41,4c9a815b254c4fc08b723f409b6b0eb3,3,Purchased,1.0,,,,,,,,Laikipia,Private,Freehold,Title deed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
38-96-34-42,8405eddcf1ca43b9ad0b797169d18d54,1,Purchased,1.0,2.0,,,,,,,Laikipia,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
38-96-34-42,8405eddcf1ca43b9ad0b797169d18d54,2,Rented In Long-Term (&gt; 3 Years),1.0,,,,,,,,Laikipia,Private,Leasehold,Short term lease,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Very Likely,Community/ other conflicts
13-19-16-23,3b66ca5a4bc34658abdf6c5a9de779f1,1,Inherited,1.0,,,,,,,,Kiambu,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
00-00-55-14,8a585d4dd71641b8a1348be6cc11e121,1,Purchased,1.0,2.0,,,,,,,Laikipia,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
00-00-55-14,8a585d4dd71641b8a1348be6cc11e121,2,Purchased,1.0,,,,,,,,Samburu,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
00-00-55-14,8a585d4dd71641b8a1348be6cc11e121,3,Purchased,1.0,,,,,,,,Laikipia,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
00-00-55-14,8a585d4dd71641b8a1348be6cc11e121,4,Rented In Short-Term (&lt; 3 Years),1.0,,,,,,,,Laikipia,Public Land,Leasehold,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Government Official,No,Government Official,Extremely Likely,"Government pronouncement (e.g., compulsory acquisition etc.)"
00-00-55-14,8a585d4dd71641b8a1348be6cc11e121,5,Purchased,1.0,,,,,,,,Nyandarua,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
07-15-60-62,74201769924b4c1a839ff1cdfede4324,1,Inherited,1.0,,,,,,,,Kiambu,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
56-86-47-08,698bba05320a42bd834f8d9964f33be6,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95-12-26-25,a315552908ba4ee7b875284f93fca570,1,Inherited,1.0,,,,,,,,Wajir,Community land,Freehold,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
61-54-14-67,a8cd26f9e5a346fc8e75355e41b86bb5,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41-80-70-00,d00d9ae33b1641fd9405af0a85c53798,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44-41-42-26,e969d19b3d0f46dc9c4ddcfcd1ef0b46,1,Inherited,1.0,,,,,,,,Wajir,Community land,Freehold,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
86-10-65-31,5107f08e56a646ab89745ae9a51cc940,1,Inherited,2.0,,,,,,,,Siaya,Private,Freehold,Sale Agreement,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
81-96-17-12,6a68142c59484f329682063b9aa8e760,1,Inherited,1.0,,,,,,,,Nandi,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
81-96-17-12,6a68142c59484f329682063b9aa8e760,2,Purchased,1.0,,,,,,,,Nandi,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
95-50-11-43,1424e2270cfd4c2e813d730a46c3eb0a,1,Inherited,1.0,,,,,,,,Nyeri,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
43-33-62-56,e55241dea6b0471199dfecf88aff4d27,1,Inherited,1.0,,,,,,,,Kiambu,Private,Freehold,Title deed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
05-96-60-58,038043b49b24485bac5c8c96bcc2d968,1,Allocated By Family Member,1.0,,,,,,,,Murang'a,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
55-00-00-04,13f66a6a2a594cc68c83bee12260e40c,1,Purchased,1.0,,,,,,,,Kirinyaga,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
58-19-45-18,28ecc40ac49f4e4eb86de0543378724f,1,Purchased,1.0,,,,,,,,Kakamega,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
58-19-45-18,28ecc40ac49f4e4eb86de0543378724f,2,Inherited,2.0,,,,,,,,Embu,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
58-19-45-18,28ecc40ac49f4e4eb86de0543378724f,3,Purchased,1.0,2.0,,,,,,,Kajiado,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
58-19-45-18,28ecc40ac49f4e4eb86de0543378724f,4,Purchased,1.0,2.0,,,,,,,Nairobi City,Private,Freehold,Share certificates,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
53-32-55-75,29a2878530fb486ebdca2795ec44ad5e,1,Inherited,1.0,,,,,,,,Nyeri,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
87-64-18-17,453d05d899974ea1b9fd41f713cc1e08,1,Inherited,1.0,,,,,,,,Kisumu,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
78-21-96-37,644343e6c8bd48109965a8ca595c1e57,1,Inherited,1.0,,,,,,,,Nyeri,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
16-62-80-20,65c70a1193dd463d827e801c8e3b070d,1,Inherited,1.0,,,,,,,,Kisumu,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
49-48-30-60,946c5bff3f5b477e9a837d33475fc0c4,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-77-85-00,951b525347e2456f89669b83233f1a1c,1,Inherited,1.0,,,,,,,,Kisumu,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
28-67-19-63,e4f551285e6c412095a673c9d376e0e0,1,Allocated By Family Member,1.0,,,,,,,,Samburu,Private,Freehold,Allotment letters,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Slightly Likely,"Corruption in land administration system (e.g., forgery of documents etc.)"
90-65-11-17,c6c8efd9f4224472bf32a00f5488b186,1,Purchased,1.0,,,,,,,,Nairobi City,Private,Freehold,Transfer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
90-65-11-17,c6c8efd9f4224472bf32a00f5488b186,2,Purchased,2.0,,,,,,,,Homabay,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
27-89-25-94,f24a83812c7643cf88641713e4465382,1,Purchased,1.0,,,,,,,,Nairobi City,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
27-89-25-94,f24a83812c7643cf88641713e4465382,2,Purchased,1.0,,,,,,,,Trans Nzoia,Private,Freehold,Sale Agreement,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
27-89-25-94,f24a83812c7643cf88641713e4465382,3,Purchased,1.0,,,,,,,,Busia,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
27-89-25-94,f24a83812c7643cf88641713e4465382,4,Purchased,1.0,,,,,,,,Kajiado,Private,Freehold,Title deed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
27-89-25-94,f24a83812c7643cf88641713e4465382,5,Inherited,1.0,,,,,,,,Busia,Private,Freehold,Transfer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
96-30-93-99,f95c6d45270d450283c9f94526917b81,1,Inherited,1.0,,,,,,,,Kakamega,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
67-70-67-47,250284a7700a4b279d505f4f9ec95ed1,1,Purchased,1.0,,,,,,,,Taita-Taveta,Private,Freehold,Allotment letters,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
85-30-71-89,28629e66c3ee4feda33144304ed826c8,1,Inherited,1.0,,,,,,,,Narok,Private,Freehold,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
83-02-75-36,4d79b19e33af478a927edae517101743,1,Inherited,1.0,,,,,,,,Makueni,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
44-71-41-18,b976ce33ef30456a89e7a36d3b0ca640,1,Allocated By Family Member,1.0,,,,,,,,Narok,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
37-08-33-64,cb11c8eacb874310bbb89bb4a5a34920,1,Inherited,1.0,,,,,,,,Narok,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
07-86-70-54,3273a38dda464f3ea7da99a5a0f1bf4e,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65-72-84-35,0b4e8b6d4d7641c1a946995551b5f78f,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65-08-50-37,3070e2e74e9d4d5a984abf375cdc06e6,1,Inherited,1.0,,,,,,,,Isiolo,Community land,Freehold,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
68-35-98-11,492b90ef694d4107b14735a1cad8026b,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-72-41-62,02fc3c595d98410a8380fe7b52933b46,1,Inherited,1.0,,,,,,,,Kitui,Private,Freehold,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
37-21-48-29,a65b3562dc6d435aa724960b7c98bbe1,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96-47-21-17,c57d03bbd2a24947aba3f355f2c48f17,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-38-22-38,1689a3e9cff7497e9e78cb002b442e86,1,Inherited,1.0,,,,,,,,Kilifi,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
60-38-22-38,1689a3e9cff7497e9e78cb002b442e86,2,Inherited,1.0,,,,,,,,Kilifi,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
15-60-79-35,dffdc71e4eca4f1c841eae77e0182dde,1,Inherited,1.0,,,,,,,,Kericho,Private,Freehold,Power of attorney,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Extremely Likely,Expiry of Lease Period
98-84-43-50,9275105bcf284562b69f7001466adeb4,1,Inherited,1.0,,,,,,,,Homabay,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
98-84-43-50,9275105bcf284562b69f7001466adeb4,2,Purchased,1.0,2.0,,,,,,,Homabay,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
28-37-79-55,5f11c5f0fd54488ea27ce301f7bdd86a,1,Inherited,1.0,,,,,,,,Kitui,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
28-37-79-55,5f11c5f0fd54488ea27ce301f7bdd86a,2,Purchased,1.0,,,,,,,,Kitui,Private,Freehold,Sale Agreement,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
28-37-79-55,5f11c5f0fd54488ea27ce301f7bdd86a,3,Purchased,1.0,,,,,,,,Kitui,Private,Freehold,Sale Agreement,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
20-32-87-24,7790d0b2d79a42a7a78409f1cc9a8ede,1,Inherited,1.0,,,,,,,,Kitui,Private,Freehold,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
78-09-41-82,a6ddf4b6f9c54787bd416bc18512e616,1,Purchased,1.0,,,,,,,,Taita-Taveta,Private,Freehold,Title deed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
04-48-81-72,013545e4d0744bcb988cdb0aac7e269a,1,Inherited,1.0,,,,,,,,Kilifi,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,Yes,,Not at all Likely,
38-38-75-97,0b5f8abbf42048cd93bc4eacac657bc8,1,Allocated By Family Member,1.0,,,,,,,,Homabay,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Slightly Likely,Intra-family
41-75-20-52,0d6ce124d9d5412d8048f876ca275f98,1,Inherited,1.0,,,,,,,,Migori,Private,Freehold,Sale Agreement,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
41-75-20-52,0d6ce124d9d5412d8048f876ca275f98,2,Inherited,1.0,,,,,,,,Migori,Private,Freehold,Sectional title,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
36-96-59-64,129ce35617074efda36fd50decae6986,1,Inherited,1.0,2.0,,,,,,,Kisumu,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
95-24-16-74,f3cc1363628b4f06abdb1e2d87f3f84d,1,Inherited,1.0,,,,,,,,Taita-Taveta,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
40-26-60-56,f98c945845794356954c431fa28afc73,1,Purchased,1.0,,,,,,,,Trans Nzoia,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
80-32-10-13,dc3d8216e34947da994492fd8212156b,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74-69-80-06,109d1fce95244091895642d1983d3a36,1,Allocated By  Non Relative,2.0,,,,,,,,Turkana,Private,Freehold,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
56-89-86-42,1cc402d766bc4fe794373400a380d306,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-69-62-38,2d7993e1ba524403a9ef34a822fb4d96,1,Inherited,1.0,,,,,,,,Murang'a,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,No,Government Official,Not at all Likely,
48-98-81-68,459ea5ac78914aa283bd3e2852d786de,1,Inherited,1.0,,,,,,,,Migori,Private,Freehold,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
89-55-52-44,38bbe979e94b41fe9f8668b3d0c3d734,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-48-86-51,58dfd5bcc1914ac8a648bf244967accf,1,Inherited,1.0,,,,,,,,Kajiado,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
17-93-40-07,8c6773f9ee9c438fb756db9df7600cc1,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42-46-13-97,5b0ab8ca789544c0bcc8fcb9b8ce8080,1,Inherited,1.0,,,,,,,,Kajiado,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
36-99-45-43,6b4e48904fc14562b7c942bf2e6df5b9,1,Allocated By Family Member,1.0,,,,,,,,Murang'a,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
93-20-69-41,77ba0d017559428d953d2abed84feb07,1,Inherited,1.0,,,,,,,,Kilifi,Private,Freehold,Sectional title,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
64-57-78-41,d578149f6efe4050ae633392c249c773,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82-81-89-40,83d036475ef94e88a43e1dc35187b41d,1,Purchased,1.0,,,,,,,,Migori,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
18-39-94-42,9c96e0b294c542308a56bb0dafd20a83,1,Purchased,1.0,,,,,,,,Homabay,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
88-45-92-87,a4496041d91145b3990651f948874577,1,Allocated By Family Member,1.0,,,,,,,,Siaya,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
