date,commodity,region,market,price_mean,price_std,obs_count,market_id,currency
2007-11-01,Beans (dry) - Retail,Eastern,Kitui,40.0,,1,187,KES
2007-11-01,Beans - Wholesale,Coast,Mombasa,36.93,,1,191,KES
2007-11-01,Beans - Wholesale,Nairobi,Nairobi,35.425,,1,184,KES
2007-11-01,Beans - Wholesale,Nyanza,Kisumu,43.955,,1,186,KES
2007-11-01,Beans - Wholesale,Rift Valley,Eldoret town,48.86,,1,185,KES
2007-11-01,Maize (white) - Retail,Eastern,Kitui,9.0,,1,187,KES
2007-11-01,Maize (white) - Retail,Eastern,Marsabit,18.0,,1,190,KES
2007-11-01,Maize (white) - Retail,North Eastern,Mandera,26.0,,1,189,KES
2007-11-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),27.0,,1,188,KES
2007-11-01,Maize - Wholesale,Coast,Mombasa,13.894,,1,191,KES
2007-11-01,Maize - Wholesale,Nairobi,Nairobi,13.68,,1,184,KES
2007-11-01,Maize - Wholesale,Nyanza,Kisumu,14.283,,1,186,KES
2007-11-01,Maize - Wholesale,Rift Valley,Eldoret town,13.541,,1,185,KES
2007-11-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,23.0,,1,184,KES
2007-11-01,Oil (vegetable) - Retail,Nairobi,Nairobi,135.0,,1,184,KES
2007-12-01,Beans (dry) - Retail,Eastern,Kitui,50.0,,1,187,KES
2007-12-01,Beans - Wholesale,Coast,Mombasa,38.4,,1,191,KES
2007-12-01,Beans - Wholesale,Nairobi,Nairobi,37.836,,1,184,KES
2007-12-01,Beans - Wholesale,Nyanza,Kisumu,43.891,,1,186,KES
2007-12-01,Beans - Wholesale,Rift Valley,Eldoret town,51.662,,1,185,KES
2007-12-01,Maize (white) - Retail,Eastern,Kitui,14.0,,1,187,KES
2007-12-01,Maize (white) - Retail,Eastern,Marsabit,23.0,,1,190,KES
2007-12-01,Maize (white) - Retail,North Eastern,Mandera,31.0,,1,189,KES
2007-12-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),30.0,,1,188,KES
2007-12-01,Maize - Wholesale,Coast,Mombasa,14.086,,1,191,KES
2007-12-01,Maize - Wholesale,Nairobi,Nairobi,12.769,,1,184,KES
2007-12-01,Maize - Wholesale,Nyanza,Kisumu,13.177,,1,186,KES
2007-12-01,Maize - Wholesale,Rift Valley,Eldoret town,13.177,,1,185,KES
2007-12-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,23.0,,1,184,KES
2007-12-01,Oil (vegetable) - Retail,Nairobi,Nairobi,145.0,,1,184,KES
2008-01-01,Beans (dry) - Retail,Eastern,Kitui,55.0,,1,187,KES
2008-01-01,Beans - Wholesale,Coast,Mombasa,47.411,,1,191,KES
2008-01-01,Beans - Wholesale,Nairobi,Nairobi,40.387,,1,184,KES
2008-01-01,Beans - Wholesale,Rift Valley,Nakuru,42.654,,1,1850,KES
2008-01-01,Maize (white) - Retail,Eastern,Kitui,16.0,,1,187,KES
2008-01-01,Maize (white) - Retail,Eastern,Marsabit,22.0,,1,190,KES
2008-01-01,Maize (white) - Retail,North Eastern,Mandera,31.0,,1,189,KES
2008-01-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),37.0,,1,188,KES
2008-01-01,Maize - Wholesale,Coast,Mombasa,15.505,,1,191,KES
2008-01-01,Maize - Wholesale,Nairobi,Nairobi,15.007,,1,184,KES
2008-01-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,20.0,,1,184,KES
2008-01-01,Oil (vegetable) - Retail,Nairobi,Nairobi,162.0,,1,184,KES
2008-02-01,Beans (dry) - Retail,Eastern,Kitui,60.0,,1,187,KES
2008-02-01,Beans - Wholesale,Coast,Mombasa,48.336,,1,191,KES
2008-02-01,Beans - Wholesale,Nairobi,Nairobi,40.463,,1,184,KES
2008-02-01,Beans - Wholesale,Rift Valley,Nakuru,43.511,,1,1850,KES
2008-02-01,Maize (white) - Retail,Eastern,Kitui,15.0,,1,187,KES
2008-02-01,Maize (white) - Retail,Eastern,Marsabit,23.0,,1,190,KES
2008-02-01,Maize (white) - Retail,North Eastern,Mandera,29.0,,1,189,KES
2008-02-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),38.0,,1,188,KES
2008-02-01,Maize - Wholesale,Coast,Mombasa,15.015,,1,191,KES
2008-02-01,Maize - Wholesale,Nairobi,Nairobi,15.035,,1,184,KES
2008-02-01,Maize - Wholesale,Rift Valley,Nakuru,12.702,,1,1850,KES
2008-02-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,25.0,,1,184,KES
2008-02-01,Oil (vegetable) - Retail,Nairobi,Nairobi,165.0,,1,184,KES
2008-03-01,Beans (dry) - Retail,Eastern,Kitui,60.0,,1,187,KES
2008-03-01,Beans - Wholesale,Coast,Mombasa,49.776,,1,191,KES
2008-03-01,Beans - Wholesale,Nairobi,Nairobi,53.153,,1,184,KES
2008-03-01,Beans - Wholesale,Rift Valley,Nakuru,46.396,,1,1850,KES
2008-03-01,Maize (white) - Retail,Eastern,Kitui,15.0,,1,187,KES
2008-03-01,Maize (white) - Retail,Eastern,Marsabit,24.0,,1,190,KES
2008-03-01,Maize (white) - Retail,North Eastern,Mandera,33.0,,1,189,KES
2008-03-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),35.0,,1,188,KES
2008-03-01,Maize - Wholesale,Coast,Mombasa,15.532,,1,191,KES
2008-03-01,Maize - Wholesale,Nairobi,Nairobi,15.055,,1,184,KES
2008-03-01,Maize - Wholesale,Rift Valley,Nakuru,13.481,,1,1850,KES
2008-03-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,25.0,,1,184,KES
2008-03-01,Oil (vegetable) - Retail,Nairobi,Nairobi,173.0,,1,184,KES
2008-04-01,Beans (dry) - Retail,Eastern,Kitui,40.0,,1,187,KES
2008-04-01,Beans - Wholesale,Coast,Mombasa,49.569,,1,191,KES
2008-04-01,Beans - Wholesale,Nairobi,Nairobi,56.735,,1,184,KES
2008-04-01,Beans - Wholesale,Nyanza,Kisumu,65.693,,1,186,KES
2008-04-01,Beans - Wholesale,Rift Valley,Eldoret town,83.172,,1,185,KES
2008-04-01,Beans - Wholesale,Rift Valley,Nakuru,58.007,,1,1850,KES
2008-04-01,Maize (white) - Retail,Eastern,Kitui,13.0,,1,187,KES
2008-04-01,Maize (white) - Retail,Eastern,Marsabit,26.0,,1,190,KES
2008-04-01,Maize (white) - Retail,North Eastern,Mandera,31.0,,1,189,KES
2008-04-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),40.0,,1,188,KES
2008-04-01,Maize - Wholesale,Coast,Mombasa,17.181,,1,191,KES
2008-04-01,Maize - Wholesale,Nairobi,Nairobi,16.043,,1,184,KES
2008-04-01,Maize - Wholesale,Nyanza,Kisumu,19.626,,1,186,KES
2008-04-01,Maize - Wholesale,Rift Valley,Eldoret town,15.501,,1,185,KES
2008-04-01,Maize - Wholesale,Rift Valley,Nakuru,16.018,,1,1850,KES
2008-04-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,25.0,,1,184,KES
2008-04-01,Oil (vegetable) - Retail,Nairobi,Nairobi,175.0,,1,184,KES
2008-05-01,Beans (dry) - Retail,Eastern,Kitui,50.0,,1,187,KES
2008-05-01,Beans - Wholesale,Coast,Mombasa,49.45,,1,191,KES
2008-05-01,Beans - Wholesale,Nairobi,Nairobi,57.286,,1,184,KES
2008-05-01,Beans - Wholesale,Nyanza,Kisumu,61.976,,1,186,KES
2008-05-01,Beans - Wholesale,Rift Valley,Eldoret town,87.466,,1,185,KES
2008-05-01,Beans - Wholesale,Rift Valley,Nakuru,58.542,,1,1850,KES
2008-05-01,Maize (white) - Retail,Eastern,Kitui,20.0,,1,187,KES
2008-05-01,Maize (white) - Retail,Eastern,Marsabit,27.0,,1,190,KES
2008-05-01,Maize (white) - Retail,North Eastern,Mandera,34.0,,1,189,KES
2008-05-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),55.0,,1,188,KES
2008-05-01,Maize - Wholesale,Coast,Mombasa,20.476,,1,191,KES
2008-05-01,Maize - Wholesale,Nairobi,Nairobi,20.464,,1,184,KES
2008-05-01,Maize - Wholesale,Nyanza,Kisumu,25.54,,1,186,KES
2008-05-01,Maize - Wholesale,Rift Valley,Eldoret town,19.277,,1,185,KES
2008-05-01,Maize - Wholesale,Rift Valley,Nakuru,19.733,,1,1850,KES
2008-05-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,26.0,,1,184,KES
2008-05-01,Oil (vegetable) - Retail,Nairobi,Nairobi,177.0,,1,184,KES
2008-06-01,Beans (dry) - Retail,Eastern,Kitui,55.0,,1,187,KES
2008-06-01,Beans - Wholesale,Coast,Mombasa,48.442,,1,191,KES
2008-06-01,Beans - Wholesale,Nairobi,Nairobi,55.757,,1,184,KES
2008-06-01,Beans - Wholesale,Nyanza,Kisumu,51.988,,1,186,KES
2008-06-01,Beans - Wholesale,Rift Valley,Eldoret town,86.78,,1,185,KES
2008-06-01,Beans - Wholesale,Rift Valley,Nakuru,55.948,,1,1850,KES
2008-06-01,Maize (white) - Retail,Eastern,Kitui,22.0,,1,187,KES
2008-06-01,Maize (white) - Retail,Eastern,Marsabit,27.0,,1,190,KES
2008-06-01,Maize (white) - Retail,North Eastern,Mandera,31.0,,1,189,KES
2008-06-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),50.0,,1,188,KES
2008-06-01,Maize - Wholesale,Coast,Mombasa,22.557,,1,191,KES
2008-06-01,Maize - Wholesale,Nairobi,Nairobi,23.502,,1,184,KES
2008-06-01,Maize - Wholesale,Nyanza,Kisumu,23.523,,1,186,KES
2008-06-01,Maize - Wholesale,Rift Valley,Eldoret town,19.302,,1,185,KES
2008-06-01,Maize - Wholesale,Rift Valley,Nakuru,21.153,,1,1850,KES
2008-06-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,26.0,,1,184,KES
2008-06-01,Oil (vegetable) - Retail,Nairobi,Nairobi,180.0,,1,184,KES
2008-07-01,Beans (dry) - Retail,Eastern,Kitui,70.0,,1,187,KES
2008-07-01,Beans - Wholesale,Coast,Mombasa,53.789,,1,191,KES
2008-07-01,Beans - Wholesale,Nairobi,Nairobi,53.799,,1,184,KES
2008-07-01,Beans - Wholesale,Nyanza,Kisumu,48.14,,1,186,KES
2008-07-01,Beans - Wholesale,Rift Valley,Eldoret town,67.099,,1,185,KES
2008-07-01,Beans - Wholesale,Rift Valley,Nakuru,49.542,,1,1850,KES
2008-07-01,Maize (white) - Retail,Eastern,Kitui,27.0,,1,187,KES
2008-07-01,Maize (white) - Retail,Eastern,Marsabit,29.0,,1,190,KES
2008-07-01,Maize (white) - Retail,North Eastern,Mandera,32.0,,1,189,KES
2008-07-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),47.0,,1,188,KES
2008-07-01,Maize - Wholesale,Coast,Mombasa,22.656,,1,191,KES
2008-07-01,Maize - Wholesale,Nairobi,Nairobi,21.069,,1,184,KES
2008-07-01,Maize - Wholesale,Nyanza,Kisumu,24.776,,1,186,KES
2008-07-01,Maize - Wholesale,Rift Valley,Eldoret town,18.228,,1,185,KES
2008-07-01,Maize - Wholesale,Rift Valley,Nakuru,21.815,,1,1850,KES
2008-07-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,25.0,,1,184,KES
2008-07-01,Oil (vegetable) - Retail,Nairobi,Nairobi,183.0,,1,184,KES
2008-08-01,Beans (dry) - Retail,Eastern,Kitui,70.0,,1,187,KES
2008-08-01,Beans - Wholesale,Coast,Mombasa,56.212,,1,191,KES
2008-08-01,Beans - Wholesale,Nairobi,Nairobi,51.233,,1,184,KES
2008-08-01,Beans - Wholesale,Nyanza,Kisumu,51.768,,1,186,KES
2008-08-01,Beans - Wholesale,Rift Valley,Eldoret town,56.156,,1,185,KES
2008-08-01,Beans - Wholesale,Rift Valley,Nakuru,45.996,,1,1850,KES
2008-08-01,Maize (white) - Retail,Eastern,Kitui,30.0,,1,187,KES
2008-08-01,Maize (white) - Retail,Eastern,Marsabit,30.0,,1,190,KES
2008-08-01,Maize (white) - Retail,North Eastern,Mandera,34.0,,1,189,KES
2008-08-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),43.0,,1,188,KES
2008-08-01,Maize - Wholesale,Coast,Mombasa,22.793,,1,191,KES
2008-08-01,Maize - Wholesale,Nairobi,Nairobi,22.313,,1,184,KES
2008-08-01,Maize - Wholesale,Nyanza,Kisumu,23.719,,1,186,KES
2008-08-01,Maize - Wholesale,Rift Valley,Eldoret town,19.988,,1,185,KES
2008-08-01,Maize - Wholesale,Rift Valley,Nakuru,22.557,,1,1850,KES
2008-08-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,24.0,,1,184,KES
2008-08-01,Oil (vegetable) - Retail,Nairobi,Nairobi,183.0,,1,184,KES
2008-09-01,Beans (dry) - Retail,Eastern,Kitui,70.0,,1,187,KES
2008-09-01,Beans - Wholesale,Coast,Mombasa,58.576,,1,191,KES
2008-09-01,Beans - Wholesale,Nairobi,Nairobi,51.058,,1,184,KES
2008-09-01,Beans - Wholesale,Nyanza,Kisumu,51.191,,1,186,KES
2008-09-01,Beans - Wholesale,Rift Valley,Eldoret town,59.712,,1,185,KES
2008-09-01,Beans - Wholesale,Rift Valley,Nakuru,50.989,,1,1850,KES
2008-09-01,Maize (white) - Retail,Eastern,Kitui,30.0,,1,187,KES
2008-09-01,Maize (white) - Retail,Eastern,Marsabit,31.0,,1,190,KES
2008-09-01,Maize (white) - Retail,North Eastern,Mandera,34.0,,1,189,KES
2008-09-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),45.0,,1,188,KES
2008-09-01,Maize - Wholesale,Coast,Mombasa,22.413,,1,191,KES
2008-09-01,Maize - Wholesale,Nairobi,Nairobi,21.495,,1,184,KES
2008-09-01,Maize - Wholesale,Nyanza,Kisumu,23.435,,1,186,KES
2008-09-01,Maize - Wholesale,Rift Valley,Eldoret town,24.689,,1,185,KES
2008-09-01,Maize - Wholesale,Rift Valley,Nakuru,22.308,,1,1850,KES
2008-09-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,24.0,,1,184,KES
2008-09-01,Oil (vegetable) - Retail,Nairobi,Nairobi,183.0,,1,184,KES
2008-10-01,Beans (dry) - Retail,Eastern,Kitui,80.0,,1,187,KES
2008-10-01,Beans - Wholesale,Coast,Mombasa,60.076,,1,191,KES
2008-10-01,Beans - Wholesale,Nairobi,Nairobi,53.349,,1,184,KES
2008-10-01,Beans - Wholesale,Nyanza,Kisumu,50.381,,1,186,KES
2008-10-01,Beans - Wholesale,Rift Valley,Eldoret town,61.968,,1,185,KES
2008-10-01,Beans - Wholesale,Rift Valley,Nakuru,53.331,,1,1850,KES
2008-10-01,Maize (white) - Retail,Eastern,Kitui,34.0,,1,187,KES
2008-10-01,Maize (white) - Retail,Eastern,Marsabit,32.0,,1,190,KES
2008-10-01,Maize (white) - Retail,North Eastern,Mandera,35.0,,1,189,KES
2008-10-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),44.0,,1,188,KES
2008-10-01,Maize - Wholesale,Coast,Mombasa,24.433,,1,191,KES
2008-10-01,Maize - Wholesale,Nairobi,Nairobi,25.112,,1,184,KES
2008-10-01,Maize - Wholesale,Nyanza,Kisumu,24.205,,1,186,KES
2008-10-01,Maize - Wholesale,Rift Valley,Eldoret town,22.492,,1,185,KES
2008-10-01,Maize - Wholesale,Rift Valley,Nakuru,24.064,,1,1850,KES
2008-10-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,25.0,,1,184,KES
2008-10-01,Oil (vegetable) - Retail,Nairobi,Nairobi,181.0,,1,184,KES
2008-11-01,Beans (dry) - Retail,Eastern,Kitui,80.0,,1,187,KES
2008-11-01,Beans - Wholesale,Coast,Mombasa,47.065,,1,191,KES
2008-11-01,Beans - Wholesale,Nairobi,Nairobi,52.452,,1,184,KES
2008-11-01,Beans - Wholesale,Nyanza,Kisumu,53.399,,1,186,KES
2008-11-01,Beans - Wholesale,Rift Valley,Eldoret town,62.531,,1,185,KES
2008-11-01,Beans - Wholesale,Rift Valley,Nakuru,53.334,,1,1850,KES
2008-11-01,Maize (white) - Retail,Eastern,Kitui,35.0,,1,187,KES
2008-11-01,Maize (white) - Retail,Eastern,Marsabit,42.0,,1,190,KES
2008-11-01,Maize (white) - Retail,North Eastern,Mandera,36.0,,1,189,KES
2008-11-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),42.0,,1,188,KES
2008-11-01,Maize - Wholesale,Coast,Mombasa,25.894,,1,191,KES
2008-11-01,Maize - Wholesale,Nairobi,Nairobi,27.464,,1,184,KES
2008-11-01,Maize - Wholesale,Nyanza,Kisumu,26.39,,1,186,KES
2008-11-01,Maize - Wholesale,Rift Valley,Eldoret town,21.427,,1,185,KES
2008-11-01,Maize - Wholesale,Rift Valley,Nakuru,24.092,,1,1850,KES
2008-11-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,27.0,,1,184,KES
2008-11-01,Oil (vegetable) - Retail,Nairobi,Nairobi,182.0,,1,184,KES
2008-12-01,Beans (dry) - Retail,Eastern,Kitui,65.0,,1,187,KES
2008-12-01,Beans - Wholesale,Coast,Mombasa,43.231,,1,191,KES
2008-12-01,Beans - Wholesale,Nairobi,Nairobi,50.668,,1,184,KES
2008-12-01,Beans - Wholesale,Nyanza,Kisumu,63.362,,1,186,KES
2008-12-01,Beans - Wholesale,Rift Valley,Eldoret town,58.591,,1,185,KES
2008-12-01,Beans - Wholesale,Rift Valley,Nakuru,52.174,,1,1850,KES
2008-12-01,Maize (white) - Retail,Eastern,Kitui,30.0,,1,187,KES
2008-12-01,Maize (white) - Retail,Eastern,Marsabit,42.0,,1,190,KES
2008-12-01,Maize (white) - Retail,North Eastern,Mandera,37.0,,1,189,KES
2008-12-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),42.0,,1,188,KES
2008-12-01,Maize - Wholesale,Coast,Mombasa,25.654,,1,191,KES
2008-12-01,Maize - Wholesale,Nairobi,Nairobi,26.335,,1,184,KES
2008-12-01,Maize - Wholesale,Nyanza,Kisumu,29.436,,1,186,KES
2008-12-01,Maize - Wholesale,Rift Valley,Eldoret town,17.513,,1,185,KES
2008-12-01,Maize - Wholesale,Rift Valley,Nakuru,23.143,,1,1850,KES
2008-12-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,27.0,,1,184,KES
2008-12-01,Oil (vegetable) - Retail,Nairobi,Nairobi,180.0,,1,184,KES
2009-01-01,Beans (dry) - Retail,Eastern,Kitui,65.0,,1,187,KES
2009-01-01,Beans - Wholesale,Coast,Mombasa,48.413,,1,191,KES
2009-01-01,Beans - Wholesale,Nairobi,Nairobi,50.9,,1,184,KES
2009-01-01,Beans - Wholesale,Nyanza,Kisumu,67.509,,1,186,KES
2009-01-01,Beans - Wholesale,Rift Valley,Eldoret town,68.139,,1,185,KES
2009-01-01,Beans - Wholesale,Rift Valley,Nakuru,50.096,,1,1850,KES
2009-01-01,Maize (white) - Retail,Eastern,Kitui,30.0,,1,187,KES
2009-01-01,Maize (white) - Retail,Eastern,Marsabit,44.0,,1,190,KES
2009-01-01,Maize (white) - Retail,North Eastern,Mandera,37.0,,1,189,KES
2009-01-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),49.0,,1,188,KES
2009-01-01,Maize - Wholesale,Coast,Mombasa,25.585,,1,191,KES
2009-01-01,Maize - Wholesale,Nairobi,Nairobi,23.374,,1,184,KES
2009-01-01,Maize - Wholesale,Nyanza,Kisumu,29.425,,1,186,KES
2009-01-01,Maize - Wholesale,Rift Valley,Eldoret town,17.528,,1,185,KES
2009-01-01,Maize - Wholesale,Rift Valley,Nakuru,21.937,,1,1850,KES
2009-01-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,27.0,,1,184,KES
2009-01-01,Oil (vegetable) - Retail,Nairobi,Nairobi,180.0,,1,184,KES
2009-02-01,Beans (dry) - Retail,Eastern,Kitui,65.0,,1,187,KES
2009-02-01,Beans - Wholesale,Coast,Mombasa,49.058,,1,191,KES
2009-02-01,Beans - Wholesale,Nairobi,Nairobi,52.573,,1,184,KES
2009-02-01,Beans - Wholesale,Nyanza,Kisumu,69.421,,1,186,KES
2009-02-01,Beans - Wholesale,Rift Valley,Eldoret town,68.74,,1,185,KES
2009-02-01,Beans - Wholesale,Rift Valley,Nakuru,51.816,,1,1850,KES
2009-02-01,Maize (white) - Retail,Eastern,Kitui,35.0,,1,187,KES
2009-02-01,Maize (white) - Retail,Eastern,Marsabit,42.0,,1,190,KES
2009-02-01,Maize (white) - Retail,North Eastern,Mandera,35.0,,1,189,KES
2009-02-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),43.0,,1,188,KES
2009-02-01,Maize - Wholesale,Coast,Mombasa,29.132,,1,191,KES
2009-02-01,Maize - Wholesale,Nairobi,Nairobi,26.189,,1,184,KES
2009-02-01,Maize - Wholesale,Nyanza,Kisumu,30.388,,1,186,KES
2009-02-01,Maize - Wholesale,Rift Valley,Eldoret town,23.643,,1,185,KES
2009-02-01,Maize - Wholesale,Rift Valley,Nakuru,24.602,,1,1850,KES
2009-02-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,27.0,,1,184,KES
2009-02-01,Oil (vegetable) - Retail,Nairobi,Nairobi,127.0,,1,184,KES
2009-03-01,Beans (dry) - Retail,Eastern,Kitui,65.0,,1,187,KES
2009-03-01,Beans - Wholesale,Coast,Mombasa,49.63,,1,191,KES
2009-03-01,Beans - Wholesale,Nairobi,Nairobi,52.777,,1,184,KES
2009-03-01,Beans - Wholesale,Nyanza,Kisumu,67.845,,1,186,KES
2009-03-01,Beans - Wholesale,Rift Valley,Eldoret town,64.277,,1,185,KES
2009-03-01,Beans - Wholesale,Rift Valley,Nakuru,45.038,,1,1850,KES
2009-03-01,Maize (white) - Retail,Eastern,Kitui,35.0,,1,187,KES
2009-03-01,Maize (white) - Retail,Eastern,Marsabit,42.0,,1,190,KES
2009-03-01,Maize (white) - Retail,North Eastern,Mandera,37.0,,1,189,KES
2009-03-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),40.0,,1,188,KES
2009-03-01,Maize - Wholesale,Coast,Mombasa,28.185,,1,191,KES
2009-03-01,Maize - Wholesale,Nairobi,Nairobi,29.671,,1,184,KES
2009-03-01,Maize - Wholesale,Nyanza,Kisumu,30.558,,1,186,KES
2009-03-01,Maize - Wholesale,Rift Valley,Eldoret town,29.534,,1,185,KES
2009-03-01,Maize - Wholesale,Rift Valley,Nakuru,27.355,,1,1850,KES
2009-03-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,27.0,,1,184,KES
2009-03-01,Oil (vegetable) - Retail,Nairobi,Nairobi,127.0,,1,184,KES
2009-04-01,Beans (dry) - Retail,Eastern,Kitui,70.0,,1,187,KES
2009-04-01,Beans - Wholesale,Coast,Mombasa,55.78,,1,191,KES
2009-04-01,Beans - Wholesale,Nairobi,Nairobi,52.358,,1,184,KES
2009-04-01,Beans - Wholesale,Nyanza,Kisumu,63.293,,1,186,KES
2009-04-01,Beans - Wholesale,Rift Valley,Eldoret town,70.182,,1,185,KES
2009-04-01,Beans - Wholesale,Rift Valley,Nakuru,53.259,,1,1850,KES
2009-04-01,Maize (white) - Retail,Eastern,Kitui,35.0,,1,187,KES
2009-04-01,Maize (white) - Retail,Eastern,Marsabit,44.0,,1,190,KES
2009-04-01,Maize (white) - Retail,North Eastern,Mandera,39.0,,1,189,KES
2009-04-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),41.0,,1,188,KES
2009-04-01,Maize - Wholesale,Coast,Mombasa,26.095,,1,191,KES
2009-04-01,Maize - Wholesale,Nairobi,Nairobi,30.038,,1,184,KES
2009-04-01,Maize - Wholesale,Nyanza,Kisumu,28.939,,1,186,KES
2009-04-01,Maize - Wholesale,Rift Valley,Eldoret town,28.958,,1,185,KES
2009-04-01,Maize - Wholesale,Rift Valley,Nakuru,29.041,,1,1850,KES
2009-04-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,27.0,,1,184,KES
2009-04-01,Oil (vegetable) - Retail,Nairobi,Nairobi,126.0,,1,184,KES
2009-05-01,Beans (dry) - Retail,Eastern,Kitui,75.0,,1,187,KES
2009-05-01,Beans - Wholesale,Coast,Mombasa,53.266,,1,191,KES
2009-05-01,Beans - Wholesale,Nairobi,Nairobi,56.394,,1,184,KES
2009-05-01,Beans - Wholesale,Nyanza,Kisumu,55.445,,1,186,KES
2009-05-01,Beans - Wholesale,Rift Valley,Eldoret town,69.239,,1,185,KES
2009-05-01,Beans - Wholesale,Rift Valley,Nakuru,49.374,,1,1850,KES
2009-05-01,Maize (white) - Retail,Eastern,Kitui,36.0,,1,187,KES
2009-05-01,Maize (white) - Retail,Eastern,Marsabit,46.0,,1,190,KES
2009-05-01,Maize (white) - Retail,North Eastern,Mandera,40.0,,1,189,KES
2009-05-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),46.0,,1,188,KES
2009-05-01,Maize - Wholesale,Coast,Mombasa,25.72,,1,191,KES
2009-05-01,Maize - Wholesale,Nairobi,Nairobi,33.275,,1,184,KES
2009-05-01,Maize - Wholesale,Nyanza,Kisumu,28.415,,1,186,KES
2009-05-01,Maize - Wholesale,Rift Valley,Eldoret town,28.774,,1,185,KES
2009-05-01,Maize - Wholesale,Rift Valley,Nakuru,30.47,,1,1850,KES
2009-05-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,30.0,,1,184,KES
2009-05-01,Oil (vegetable) - Retail,Nairobi,Nairobi,126.0,,1,184,KES
2009-06-01,Beans (dry) - Retail,Eastern,Kitui,80.0,,1,187,KES
2009-06-01,Beans - Wholesale,Coast,Mombasa,45.933,,1,191,KES
2009-06-01,Beans - Wholesale,Nairobi,Nairobi,50.895,,1,184,KES
2009-06-01,Beans - Wholesale,Nyanza,Kisumu,43.146,,1,186,KES
2009-06-01,Beans - Wholesale,Rift Valley,Eldoret town,59.91,,1,185,KES
2009-06-01,Beans - Wholesale,Rift Valley,Nakuru,46.885,,1,1850,KES
2009-06-01,Maize (white) - Retail,Eastern,Kitui,36.0,,1,187,KES
2009-06-01,Maize (white) - Retail,Eastern,Marsabit,45.0,,1,190,KES
2009-06-01,Maize (white) - Retail,North Eastern,Mandera,43.0,,1,189,KES
2009-06-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),47.7,,1,188,KES
2009-06-01,Maize - Wholesale,Coast,Mombasa,25.022,,1,191,KES
2009-06-01,Maize - Wholesale,Nairobi,Nairobi,29.358,,1,184,KES
2009-06-01,Maize - Wholesale,Nyanza,Kisumu,26.035,,1,186,KES
2009-06-01,Maize - Wholesale,Rift Valley,Eldoret town,28.652,,1,185,KES
2009-06-01,Maize - Wholesale,Rift Valley,Nakuru,29.365,,1,1850,KES
2009-06-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,30.0,,1,184,KES
2009-06-01,Oil (vegetable) - Retail,Nairobi,Nairobi,126.0,,1,184,KES
2009-07-01,Beans (dry) - Retail,Eastern,Kitui,70.0,,1,187,KES
2009-07-01,Beans - Wholesale,Coast,Mombasa,46.03,,1,191,KES
2009-07-01,Beans - Wholesale,Nairobi,Nairobi,46.488,,1,184,KES
2009-07-01,Beans - Wholesale,Nyanza,Kisumu,51.351,,1,186,KES
2009-07-01,Beans - Wholesale,Rift Valley,Eldoret town,66.175,,1,185,KES
2009-07-01,Beans - Wholesale,Rift Valley,Nakuru,42.617,,1,1850,KES
2009-07-01,Maize (white) - Retail,Eastern,Kitui,33.0,,1,187,KES
