ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-12-01,50.12476862461864,42.31672232685509,57.336602625835404,50.12476862461864,50.12476862461864,-0.08504072523043552,-0.08504072523043552,-0.08504072523043552,-0.08504072523043552,-0.08504072523043552,-0.08504072523043552,0.0,0.0,0.0,50.039727899388204
2012-01-01,50.54562058377091,43.10517260728154,57.98915690242623,50.54562058377091,50.54562058377091,0.1439889735835964,0.1439889735835964,0.1439889735835964,0.1439889735835964,0.1439889735835964,0.1439889735835964,0.0,0.0,0.0,50.68960955735451
2012-02-01,50.966472542923185,42.74895202343753,57.678132287102144,50.966472542923185,50.966472542923185,-0.860972181365661,-0.860972181365661,-0.860972181365661,-0.860972181365661,-0.860972181365661,-0.860972181365661,0.0,0.0,0.0,50.105500361557525
2012-03-01,51.3601727627753,43.16340095527094,57.92752369926289,51.3601727627753,51.3601727627753,-1.1185590854139207,-1.1185590854139207,-1.1185590854139207,-1.1185590854139207,-1.1185590854139207,-1.1185590854139207,0.0,0.0,0.0,50.24161367736138
2012-04-01,51.69139881558825,41.731477896435315,56.5601421220913,51.69139881558825,51.69139881558825,-2.790156825314875,-2.790156825314875,-2.790156825314875,-2.790156825314875,-2.790156825314875,-2.790156825314875,0.0,0.0,0.0,48.90124199027338
2012-05-01,52.011940157020135,45.84677282211504,61.19812302994867,52.011940157020135,52.011940157020135,1.503747293387367,1.503747293387367,1.503747293387367,1.503747293387367,1.503747293387367,1.503747293387367,0.0,0.0,0.0,53.515687450407505
2012-06-01,52.34316620983307,46.13517101991072,61.60445300854213,52.34316620983307,52.34316620983307,1.6119774961763438,1.6119774961763438,1.6119774961763438,1.6119774961763438,1.6119774961763438,1.6119774961763438,0.0,0.0,0.0,53.955143706009416
2012-07-01,52.663707551264956,46.96933376350981,61.749749770332826,52.663707551264956,52.663707551264956,1.4723914151144708,1.4723914151144708,1.4723914151144708,1.4723914151144708,1.4723914151144708,1.4723914151144708,0.0,0.0,0.0,54.13609896637943
2012-08-01,52.994933604077914,45.934582231023874,60.2081188850448,52.994933604077914,52.994933604077914,0.179297145442341,0.179297145442341,0.179297145442341,0.179297145442341,0.179297145442341,0.179297145442341,0.0,0.0,0.0,53.174230749520255
2012-09-01,53.32615965689085,45.15598570972191,59.798601445161715,53.32615965689085,53.32615965689085,-0.9837458500711722,-0.9837458500711722,-0.9837458500711722,-0.9837458500711722,-0.9837458500711722,-0.9837458500711722,0.0,0.0,0.0,52.34241380681968
